mileage,name,name2,engine_disp,cylinders,gears,year
27.6,Lotus Cars Ltd,Evora,3.5,6,6,2014
26.1,Lotus Cars Ltd,Evora,3.5,6,6,2014
25.3,Lotus Cars Ltd,Evora,3.5,6,6,2014
40,Mini,Mini Cooper Convertible,1.6,4,6,2014
41.2,Mini,Mini Cooper Convertible,1.6,4,6,2014
40,Mini,Mini Cooper S Convertible,1.6,4,6,2014
39.7,Mini,Mini Cooper S Convertible,1.6,4,6,2014
40,Mini,Mini John Cooper Works Conv.,1.6,4,6,2014
39.7,Mini,Mini John Cooper Works Conv.,1.6,4,6,2014
30.5,Porsche,911 Carrera,3.4,6,7,2014
28.8,Porsche,911 Carrera,3.4,6,7,2014
30.1,Porsche,911 Carrera 4,3.4,6,7,2014
28.9,Porsche,911 Carrera 4,3.4,6,7,2014
29.4,Porsche,911 Carrera 4 Cabriolet,3.4,6,7,2014
28.2,Porsche,911 Carrera 4 Cabriolet,3.4,6,7,2014
28.8,Porsche,911 Carrera 4S,3.8,6,7,2014
28,Porsche,911 Carrera 4S,3.8,6,7,2014
28,Porsche,911 Carrera 4S Cabriolet,3.8,6,7,2014
27.6,Porsche,911 Carrera 4S Cabriolet,3.8,6,7,2014
30.6,Porsche,911 Carrera Cabriolet,3.4,6,7,2014
28.9,Porsche,911 Carrera Cabriolet,3.4,6,7,2014
29.4,Porsche,911 Carrera S,3.8,6,7,2014
28.6,Porsche,911 Carrera S,3.8,6,7,2014
28.9,Porsche,911 Carrera S Cabriolet,3.8,6,7,2014
28.3,Porsche,911 Carrera S Cabriolet,3.8,6,7,2014
29.4,Porsche,911 Targa 4,3.4,6,7,2014
28.2,Porsche,911 Targa 4,3.4,6,7,2014
27.5,Porsche,911 Targa 4S,3.8,6,7,2014
27.1,Porsche,911 Targa 4S,3.8,6,7,2014
28,Porsche,911 Turbo,3.8,6,7,2014
28,Porsche,911 Turbo Cabriolet,3.8,6,7,2014
28,Porsche,911 Turbo S,3.8,6,7,2014
28,Porsche,911 Turbo S Cabriolet,3.8,6,7,2014
38,SCION,FR-S,2,4,6,2014
33.3,SCION,FR-S,2,4,6,2014
52.9,SCION,iQ,1.3,4,1,2014
37.1,Subaru,BRZ,2,4,6,2014
32.3,Subaru,BRZ,2,4,6,2014
19.5,Aston Martin Lagonda Ltd,Rapide S,5.9,12,6,2014
35.2,Audi,A5 Cabriolet,2,4,8,2014
30.9,Audi,A5 Cabriolet quattro,2,4,8,2014
30.9,Audi,A5 quattro,2,4,8,2014
33.1,Audi,A5 quattro,2,4,6,2014
23,Audi,RS5,4.2,8,7,2014
22.6,Audi,RS5 Cabriolet,4.2,8,7,2014
26.9,Audi,S5,3,6,7,2014
23.5,Audi,S5,3,6,6,2014
26.4,Audi,S5 Cabriolet,3,6,7,2014
33.2,Audi,TT Coupe quattro,2,4,6,2014
18.3,Bentley Motors Ltd.,Continental GT Speed Convertible,6,12,8,2014
21.8,Bentley Motors Ltd.,Continental GTC,4,8,8,2014
18.3,Bentley Motors Ltd.,Continental GTC,6,12,8,2014
37,BMW,228i,2,4,8,2014
34.8,BMW,228i,2,4,6,2014
35.6,BMW,428i Convertible,2,4,8,2014
33.2,BMW,428i xDrive Convertible,2,4,8,2014
31.1,BMW,435i Convertible,3,6,8,2014
31,BMW,640i Convertible,3,6,8,2014
33.7,BMW,640i Coupe,3,6,8,2014
30.5,BMW,640i xDrive Convertible,3,6,8,2014
30.5,BMW,640i xDrive Coupe,3,6,8,2014
25.6,BMW,650i Convertible,4.4,8,8,2014
25.6,BMW,650i Coupe,4.4,8,8,2014
24.4,BMW,650i xDrive Convertible,4.4,8,8,2014
24.7,BMW,650i xDrive Coupe,4.4,8,8,2014
33.7,BMW,M235i,3,6,8,2014
29.7,BMW,M235i,3,6,6,2014
20.7,BMW,M6 Convertible,4.4,8,7,2014
22.2,BMW,M6 Convertible,4.4,8,6,2014
20.7,BMW,M6 Coupe,4.4,8,7,2014
22.2,BMW,M6 Coupe,4.4,8,6,2014
45.8,Chevrolet,SPARK,1.2,4,1,2014
46.9,Chevrolet,SPARK,1.2,4,5,2014
41.5,Ford,Fiesta FWD,1.6,4,6,2014
41.7,Ford,Fiesta FWD,1.6,4,5,2014
48.7,Ford,Fiesta SFE FWD,1,4,5,2014
42.9,Ford,Fiesta SFE FWD,1.6,4,6,2014
30.5,Ford,MUSTANG,3.7,6,6,2014
29.1,Ford,MUSTANG,3.7,6,6,2014
26.8,Ford,MUSTANG,5,8,6,2014
24.4,Ford,MUSTANG,5,8,6,2014
23.6,Ford,MUSTANG,5.8,8,6,2014
30,Ford,MUSTANG CONVERTIBLE,3.7,6,6,2014
26.9,HYUNDAI MOTOR COMPANY,Genesis Coupe,2,4,8,2014
28.5,HYUNDAI MOTOR COMPANY,Genesis Coupe,2,4,6,2014
25.2,HYUNDAI MOTOR COMPANY,Genesis Coupe,3.8,6,8,2014
23.6,HYUNDAI MOTOR COMPANY,Genesis Coupe,3.8,6,6,2014
26.8,INFINITI,Q60 AWD Coupe,3.7,6,7,2014
26.7,INFINITI,Q60 Convertible,3.7,6,7,2014
25,INFINITI,Q60 Convertible,3.7,6,6,2014
28.5,INFINITI,Q60 Coupe,3.7,6,7,2014
26.4,INFINITI,Q60 Coupe,3.7,6,6,2014
32.4,LEXUS,IS 250 C,2.5,6,6,2014
29.2,LEXUS,IS 350 C,3.5,6,6,2014
24,LEXUS,IS F,5,8,8,2014
19.9,MASERATI,GRANTURISMO,4.7,8,6,2014
19.7,MASERATI,GRANTURISMO CONVERTIBLE,4.7,8,6,2014
33.3,Mercedes-Benz,C 250 (Coupe),1.8,4,7,2014
30.5,Mercedes-Benz,C 350 (Coupe),3.5,6,7,2014
29.3,Mercedes-Benz,C 350 4MATIC (Coupe),3.5,6,7,2014
19.9,Mercedes-Benz,C 63 AMG Coupe,6.2,8,7,2014
29.9,Mercedes-Benz,E 350 (convertible),3.5,6,7,2014
29.9,Mercedes-Benz,E 350 (convertible),3.5,6,7,2014
31.4,Mercedes-Benz,E 350 (coupe),3.5,6,7,2014
30.2,Mercedes-Benz,E 350 (coupe),3.5,6,7,2014
30.2,Mercedes-Benz,E 350 (coupe),3.5,6,7,2014
30.2,Mercedes-Benz,E 350 4MATIC (coupe),3.5,6,7,2014
29.9,Mercedes-Benz,E 350 4MATIC (coupe),3.5,6,7,2014
29.9,Mercedes-Benz,E 350 4MATIC (coupe),3.5,6,7,2014
26.3,Mercedes-Benz,E 550 (convertible),4.7,8,7,2014
27.1,Mercedes-Benz,E 550 (coupe),4.7,8,7,2014
42.9,Mini,Mini Cooper (3-doors),1.5,3,6,2014
45,Mini,Mini Cooper (3-doors),1.5,3,6,2014
40,Mini,Mini Cooper Clubman,1.6,4,6,2014
41.2,Mini,Mini Cooper Clubman,1.6,4,6,2014
39.8,Mini,Mini Cooper S (3-doors),2,4,6,2014
37.5,Mini,Mini Cooper S (3-doors),2,4,6,2014
40,Mini,Mini Cooper S Clubman,1.6,4,6,2014
39.7,Mini,Mini Cooper S Clubman,1.6,4,6,2014
40,Mini,Mini John Cooper Works Clubman,1.6,4,6,2014
39.7,Mini,Mini John Cooper Works Clubman,1.6,4,6,2014
23.9,NISSAN,GT-R,3.8,6,6,2014
23.7,"Roush Industries, Inc.",Roush Stage 3 Mustang,5,8,6,2014
21.6,"Roush Industries, Inc.",Roush Stage 3 Mustang,5,8,6,2014
40,SCION,xD,1.8,4,4,2014
40.1,SCION,xD,1.8,4,5,2014
35.9,Volkswagen,BEETLE CONVERTIBLE,1.8,4,6,2014
42.3,Volkswagen,BEETLE CONVERTIBLE,2,4,6,2014
33.2,Volkswagen,BEETLE CONVERTIBLE,2,4,6,2014
43.4,Volkswagen,BEETLE CONVERTIBLE,2,4,6,2014
33.3,Volkswagen,BEETLE CONVERTIBLE,2,4,6,2014
30.3,Volkswagen,BEETLE CONVERTIBLE,2.5,5,6,2014
32.4,Volkswagen,Eos,2,4,6,2014
44.9,Acura,ILX,1.5,4,7,2014
37,Acura,ILX,2,4,5,2014
25.5,Acura,ILX,2.4,4,6,2014
33.9,Acura,TSX,2.4,4,5,2014
31.7,Acura,TSX,2.4,4,6,2014
29.8,Acura,TSX,3.5,6,5,2014
35.2,Audi,A4,2,4,8,2014
30.9,Audi,A4 quattro,2,4,8,2014
33.1,Audi,A4 quattro,2,4,6,2014
26.9,Audi,S4,3,6,7,2014
23.5,Audi,S4,3,6,6,2014
23.6,Bentley Motors Ltd.,Continental GT,4,8,8,2014
19.5,Bentley Motors Ltd.,Continental GT,6,12,8,2014
37,BMW,320i,2,4,8,2014
36.5,BMW,320i,2,4,6,2014
36,BMW,320i xDrive,2,4,8,2014
49.9,BMW,328d,2,4,8,2014
48,BMW,328d xDrive,2,4,8,2014
36.2,BMW,328i,2,4,8,2014
34.9,BMW,328i,2,4,6,2014
34.7,BMW,328i xDrive,2,4,8,2014
33.7,BMW,335i,3,6,8,2014
30.9,BMW,335i,3,6,6,2014
31.3,BMW,335i xDrive,3,6,8,2014
30.1,BMW,335i xDrive,3,6,6,2014
36.2,BMW,428i Coupe,2,4,8,2014
34.9,BMW,428i Coupe,2,4,6,2014
34.7,BMW,428i xDrive Coupe,2,4,8,2014
33.7,BMW,435i Coupe,3,6,8,2014
30.9,BMW,435i Coupe,3,6,6,2014
31.3,BMW,435i xDrive Coupe,3,6,8,2014
30.1,BMW,435i xDrive Coupe,3,6,6,2014
31,BMW,640i Gran Coupe,3,6,8,2014
30.5,BMW,640i xDrive Gran Coupe,3,6,8,2014
25.6,BMW,650i Gran Coupe,4.4,8,8,2014
24.4,BMW,650i xDrive Gran Coupe,4.4,8,8,2014
38,BMW,ActiveHybrid 3,3,6,8,2014
20.7,BMW,M6 Gran Coupe,4.4,8,7,2014
22.2,BMW,M6 Gran Coupe,4.4,8,6,2014
31.6,Buick,VERANO,2,4,6,2014
31.8,Buick,VERANO,2,4,6,2014
32.5,Buick,VERANO,2.4,4,6,2014
32.2,Cadillac,ATS,2,4,6,2014
30.2,Cadillac,ATS,2,4,6,2014
34.6,Cadillac,ATS,2.5,4,6,2014
28.5,Cadillac,ATS,3.6,6,6,2014
30.5,Cadillac,ATS AWD,2,4,6,2014
27.3,Cadillac,ATS AWD,3.6,6,6,2014
29.4,Chevrolet,CAMARO,3.6,6,6,2014
27.6,Chevrolet,CAMARO,3.6,6,6,2014
26.4,Chevrolet,CAMARO,3.6,6,6,2014
23.9,Chevrolet,CAMARO,6.2,8,6,2014
18.1,Chevrolet,CAMARO,6.2,8,6,2014
20.6,Chevrolet,CAMARO,6.2,8,6,2014
24.1,Chevrolet,CAMARO,6.2,8,6,2014
19.6,Chevrolet,CAMARO,7,8,6,2014
43.4,Chevrolet,SONIC,1.4,4,6,2014
46.7,Chevrolet,SONIC,1.4,4,6,2014
40,Chevrolet,SONIC,1.8,4,6,2014
41.9,Chevrolet,SONIC,1.8,4,5,2014
38.2,Chevrolet,SONIC RS,1.4,4,6,2014
40,Chevrolet,SONIC RS,1.4,4,6,2014
28.7,Chrysler,200 Convertible,2.4,4,6,2014
29.4,Chrysler,200 Convertible,3.6,6,6,2014
40,Ford,Fiesta ST FWD,1.6,4,6,2014
42,Ford,FOCUS FWD,2,4,6,2014
41.9,Ford,FOCUS FWD,2,4,6,2014
40.1,Ford,FOCUS FWD,2,4,5,2014
35.1,Ford,FOCUS FWD,2,4,6,2014
41.2,Ford,Focus FWD FFV,2,4,6,2014
41.2,Ford,Focus FWD FFV,2,4,6,2014
40,Ford,Focus FWD FFV,2,4,5,2014
44.3,Ford,Focus SFE FWD FFV,2,4,6,2014
41.5,Honda,CIVIC,1.8,4,5,2014
45,Honda,CIVIC,1.8,4,1,2014
44.5,Honda,CIVIC,1.8,4,7,2014
41.9,Honda,CIVIC,1.8,4,5,2014
25.4,Honda,CIVIC,2.4,4,6,2014
47.8,Honda,CIVIC HF,1.8,4,1,2014
64.1,Honda,CIVIC HYBRID,1.5,4,1,2014
59.1,Honda,INSIGHT,1.3,4,1,2014
59.3,Honda,INSIGHT,1.3,4,7,2014
41,HYUNDAI MOTOR COMPANY,Accent,1.6,4,6,2014
42.1,HYUNDAI MOTOR COMPANY,Accent,1.6,4,6,2014
35.8,HYUNDAI MOTOR COMPANY,Veloster,1.6,4,6,2014
42,HYUNDAI MOTOR COMPANY,Veloster,1.6,4,6,2014
37.2,HYUNDAI MOTOR COMPANY,Veloster,1.6,4,6,2014
40.1,HYUNDAI MOTOR COMPANY,Veloster,1.6,4,6,2014
43.4,INFINITI,Q50 HYBRID,3.5,6,7,2014
41.6,INFINITI,Q50 HYBRID AWD,3.5,6,7,2014
41.2,INFINITI,Q50S HYBRID,3.5,6,7,2014
38.5,INFINITI,Q50S HYBRID AWD,3.5,6,7,2014
33.6,KIA MOTORS CORPORATION,Forte Koup,1.6,4,6,2014
32.8,KIA MOTORS CORPORATION,Forte Koup,1.6,4,6,2014
37.8,KIA MOTORS CORPORATION,Forte Koup,2,4,6,2014
36.6,KIA MOTORS CORPORATION,Forte Koup,2,4,6,2014
41.4,KIA MOTORS CORPORATION,Rio,1.6,4,6,2014
41.2,KIA MOTORS CORPORATION,Rio,1.6,4,6,2014
42,KIA MOTORS CORPORATION,Rio ECO,1.6,4,6,2014
71.4,LEXUS,CT 200h,1.8,4,1,2014
32.5,LEXUS,IS 250,2.5,6,6,2014
30,LEXUS,IS 250 AWD,2.5,6,6,2014
29.3,LEXUS,IS 350,3.5,6,8,2014
28.2,LEXUS,IS 350 AWD,3.5,6,6,2014
41.2,MAZDA,MAZDA 2,1.5,4,4,2014
42.9,MAZDA,MAZDA 2,1.5,4,5,2014
46.6,MAZDA,MAZDA3 4-Door,2,4,6,2014
45.9,MAZDA,MAZDA3 4-Door,2,4,6,2014
43.7,MAZDA,MAZDA3 4-Door,2.5,4,6,2014
44.2,MAZDA,MAZDA3 4-Door,2.5,4,6,2014
33.3,Mercedes-Benz,C 250,1.8,4,7,2014
28.9,Mercedes-Benz,C 300 4MATIC,3.5,6,7,2014
29,Mercedes-Benz,C 300 4MATIC,3.5,6,7,2014
29.6,Mercedes-Benz,C 300 4MATIC,3.5,6,7,2014
31,Mercedes-Benz,C 350,3.5,6,7,2014
30.5,Mercedes-Benz,C 350,3.5,6,7,2014
30.5,Mercedes-Benz,C 350,3.5,6,7,2014
19.9,Mercedes-Benz,C 63 AMG,6.2,8,7,2014
23.2,Mercedes-Benz,CL 550 4MATIC,4.7,8,7,2014
17.9,Mercedes-Benz,CL 600,5.5,12,5,2014
22.8,Mercedes-Benz,CL 63 AMG,5.5,8,7,2014
18.5,Mercedes-Benz,CL 65 AMG,6,12,5,2014
40.6,Mercedes-Benz,CLA 250,2,4,7,2014
35.9,Mercedes-Benz,CLA 250 4MATIC,2,4,7,2014
34.5,Mercedes-Benz,CLA 45 AMG 4MATIC,2,4,7,2014
26.4,Mercedes-Benz,CLS 550,4.7,8,7,2014
25.3,Mercedes-Benz,CLS 550 4MATIC,4.7,8,7,2014
23.6,Mercedes-Benz,CLS 63 AMG,5.5,8,7,2014
23.3,Mercedes-Benz,CLS 63 AMG 4MATIC,5.5,8,7,2014
23.6,Mercedes-Benz,CLS 63 AMG S,5.5,8,7,2014
23.3,Mercedes-Benz,CLS 63 AMG S 4MATIC,5.5,8,7,2014
36.1,Mini,Mini Cooper Countryman,1.6,4,6,2014
41.2,Mini,Mini Cooper Countryman,1.6,4,6,2014
36.1,Mini,Mini Cooper Paceman,1.6,4,6,2014
41.2,Mini,Mini Cooper Paceman,1.6,4,6,2014
37.4,Mini,Mini Cooper S Countryman,1.6,4,6,2014
38.5,Mini,Mini Cooper S Countryman,1.6,4,6,2014
34.8,Mini,Mini Cooper S Countryman All4,1.6,4,6,2014
36.5,Mini,Mini Cooper S Countryman All4,1.6,4,6,2014
37.4,Mini,Mini Cooper S Paceman,1.6,4,6,2014
38.5,Mini,Mini Cooper S Paceman,1.6,4,6,2014
34.8,Mini,Mini Cooper S Paceman ALL4,1.6,4,6,2014
36.5,Mini,Mini Cooper S Paceman ALL4,1.6,4,6,2014
34.8,Mini,Mini JCW Countryman ALL4,1.6,4,6,2014
36.5,Mini,Mini JCW Countryman ALL4,1.6,4,6,2014
34.8,Mini,Mini JCW Paceman ALL4,1.6,4,6,2014
36.5,Mini,Mini JCW Paceman ALL4,1.6,4,6,2014
26.5,Mitsubishi Motors Corporation,LANCER,2,4,6,2014
38.6,Mitsubishi Motors Corporation,LANCER,2,4,6,2014
37.6,Mitsubishi Motors Corporation,LANCER,2,4,5,2014
34.3,Mitsubishi Motors Corporation,LANCER,2.4,4,6,2014
34.1,Mitsubishi Motors Corporation,LANCER,2.4,4,5,2014
32.9,Mitsubishi Motors Corporation,LANCER AWD,2.4,4,6,2014
24.5,Mitsubishi Motors Corporation,LANCER EVOLUTION,2,4,6,2014
25,Mitsubishi Motors Corporation,LANCER EVOLUTION,2,4,5,2014
55.2,Mitsubishi Motors Corporation,MIRAGE,1.2,3,1,2014
50.9,Mitsubishi Motors Corporation,MIRAGE,1.2,3,5,2014
40.2,NISSAN,VERSA,1.6,4,4,2014
47.6,NISSAN,VERSA,1.6,4,1,2014
41.1,NISSAN,VERSA,1.6,4,5,2014
17.6,Rolls-Royce Motor Cars Limited,Phantom Coupe,6.7,12,8,2014
17.6,Rolls-Royce Motor Cars Limited,Phantom Drophead Coupe,6.7,12,8,2014
34.7,SCION,tC,2.5,4,6,2014
34.8,SCION,tC,2.5,4,6,2014
40.2,Subaru,IMPREZA AWD,2,4,1,2014
37.1,Subaru,IMPREZA AWD,2,4,5,2014
27.4,Subaru,IMPREZA AWD,2.5,4,5,2014
24.6,Subaru,IMPREZA AWD,2.5,4,6,2014
71.6,TOYOTA,PRIUS c,1.5,4,1,2014
44.2,TOYOTA,YARIS,1.5,4,4,2014
45.3,TOYOTA,YARIS,1.5,4,5,2014
37,Volkswagen,BEETLE,1.8,4,6,2014
35.9,Volkswagen,BEETLE,1.8,4,5,2014
43.7,Volkswagen,BEETLE,2,4,6,2014
33.9,Volkswagen,BEETLE,2,4,6,2014
43.4,Volkswagen,BEETLE,2,4,6,2014
33.3,Volkswagen,BEETLE,2,4,6,2014
31.6,Volkswagen,BEETLE,2.5,5,6,2014
32,Volkswagen,BEETLE,2.5,5,5,2014
32.3,Volkswagen,CC,2,4,6,2014
31.6,Volkswagen,CC,2,4,6,2014
24.8,Volkswagen,CC 4MOTION,3.6,6,6,2014
46.2,Volkswagen,GOLF,2,4,6,2014
46,Volkswagen,GOLF,2,4,6,2014
32.2,Volkswagen,GOLF,2.5,5,6,2014
34.4,Volkswagen,GTI,2,4,6,2014
30.9,Volkswagen,GTI,2,4,6,2014
37.5,Volkswagen,Jetta,1.8,4,6,2014
38.4,Volkswagen,Jetta,1.8,4,5,2014
46.2,Volkswagen,Jetta,2,4,6,2014
34.8,Volkswagen,Jetta,2,4,6,2014
32.9,Volkswagen,Jetta,2,4,6,2014
34.7,Volkswagen,Jetta,2,4,5,2014
46,Volkswagen,Jetta,2,4,6,2014
34,Volkswagen,Jetta,2,4,6,2014
60.8,Volkswagen,Jetta Hybrid,1.4,4,7,2014
30.4,"Volvo Cars of North America, LLC",S60 AWD,2.5,5,6,2014
26.6,"Volvo Cars of North America, LLC",S60 AWD,3,6,6,2014
31.9,"Volvo Cars of North America, LLC",S60 FWD,2.5,5,6,2014
31.1,Acura,RLX,3.5,6,6,2014
40.5,Acura,RLX,3.5,6,7,2014
30.5,Acura,TL 2WD,3.5,6,6,2014
27.8,Acura,TL 4WD,3.7,6,6,2014
26.4,Acura,TL 4WD,3.7,6,6,2014
36.9,Audi,A6,2,4,8,2014
30,Audi,A6 quattro,2,4,8,2014
37.7,Audi,A6 quattro,3,6,8,2014
28.1,Audi,A6 quattro,3,6,8,2014
37.7,Audi,A7 quattro,3,6,8,2014
27.2,Audi,A7 quattro,3,6,8,2014
27.2,Audi,A8,3,6,8,2014
27.1,Audi,A8,4,8,8,2014
24.1,Audi,RS7,4,8,8,2014
25.5,Audi,S6,4,8,7,2014
25.5,Audi,S7,4,8,7,2014
23.6,Audi,S8,4,8,8,2014
18.3,Bentley Motors Ltd.,Flying Spur,6,12,8,2014
15.9,Bentley Motors Ltd.,Mulsanne,6.8,8,8,2014
35.6,BMW,528i,2,4,8,2014
34.7,BMW,528i xDrive,2,4,8,2014
40.6,BMW,535d,3,6,8,2014
40.2,BMW,535d xDrive,3,6,8,2014
31,BMW,535i,3,6,8,2014
30.9,BMW,535i,3,6,6,2014
30.5,BMW,535i xDrive,3,6,8,2014
25.6,BMW,550i,4.4,8,8,2014
25,BMW,550i xDrive,4.4,8,8,2014
33.4,BMW,ActiveHybrid 5,3,6,8,2014
20.7,BMW,M5,4.4,8,7,2014
22.2,BMW,M5,4.4,8,6,2014
38.4,Buick,LACROSSE,2.4,4,6,2014
29.2,Buick,LACROSSE,3.6,6,6,2014
28,Buick,LACROSSE,3.6,6,6,2014
26.6,Buick,LACROSSE AWD,3.6,6,6,2014
31.6,Buick,REGAL,2,4,6,2014
31.8,Buick,REGAL,2,4,6,2014
30.7,Buick,REGAL,2.4,4,6,2014
38.4,Buick,REGAL,2.4,4,6,2014
28.9,Buick,REGAL AWD,2,4,6,2014
27.7,Cadillac,CTS,3.6,6,6,2014
18.1,Cadillac,CTS,6.2,8,6,2014
20.6,Cadillac,CTS,6.2,8,6,2014
27.1,Cadillac,CTS AWD,3.6,6,6,2014
30.7,Cadillac,CTS SEDAN,2,4,6,2014
24,Cadillac,CTS SEDAN,3.6,6,8,2014
28.6,Cadillac,CTS SEDAN,3.6,6,8,2014
30.5,Cadillac,CTS SEDAN AWD,2,4,6,2014
27.3,Cadillac,CTS SEDAN AWD,3.6,6,6,2014
18.1,Cadillac,CTS V,6.2,8,6,2014
20.6,Cadillac,CTS V,6.2,8,6,2014
40.4,Chevrolet,CRUZE,1.4,4,6,2014
40.7,Chevrolet,CRUZE,1.4,4,6,2014
35.4,Chevrolet,CRUZE,1.8,4,6,2014
38.8,Chevrolet,CRUZE,1.8,4,6,2014
44.6,Chevrolet,CRUZE,2,4,6,2014
41.1,Chevrolet,CRUZE ECO,1.4,4,6,2014
45.1,Chevrolet,CRUZE ECO,1.4,4,6,2014
31.6,Chevrolet,MALIBU,2,4,6,2014
38.4,Chevrolet,MALIBU,2.4,4,6,2014
39.3,Chevrolet,MALIBU,2.5,4,6,2014
43.4,Chevrolet,SONIC 5,1.4,4,6,2014
46.7,Chevrolet,SONIC 5,1.4,4,6,2014
40,Chevrolet,SONIC 5,1.8,4,6,2014
41.9,Chevrolet,SONIC 5,1.8,4,5,2014
38.2,Chevrolet,SONIC 5 RS,1.4,4,6,2014
40,Chevrolet,SONIC 5 RS,1.4,4,6,2014
31.9,Chrysler,200,2.4,4,4,2014
31,Chrysler,200,2.4,4,6,2014
29.4,Chrysler,200,3.6,6,6,2014
31.9,Dodge,Avenger,2.4,4,4,2014
31,Dodge,Avenger,2.4,4,6,2014
29.4,Dodge,Avenger,3.6,6,6,2014
27.6,Dodge,Challenger,3.6,6,5,2014
23.6,Dodge,Challenger,5.7,8,5,2014
23.3,Dodge,Challenger,5.7,8,6,2014
22,Dodge,Challenger SRT8,6.4,8,5,2014
21.8,Dodge,Challenger SRT8,6.4,8,6,2014
41.4,Dodge,Dart,1.4,4,6,2014
36.6,Dodge,Dart,2,4,6,2014
39,Dodge,Dart,2,4,6,2014
36.4,Dodge,Dart,2.4,4,6,2014
35.6,Dodge,Dart,2.4,4,6,2014
43.5,Dodge,Dart Aero,1.4,4,6,2014
43.7,Dodge,Dart Aero,1.4,4,6,2014
34,Dodge,Dart GT,2.4,4,6,2014
35.6,Dodge,Dart GT,2.4,4,6,2014
16.4,"Ferrari North America, Inc.",FF,6.3,12,7,2014
16.7,"Ferrari North America, Inc.",FF,6.3,12,7,2014
33.4,Ford,FUSION AWD,2,4,6,2014
39.2,Ford,FUSION FWD,1.5,4,6,2014
36.6,Ford,FUSION FWD,1.5,4,6,2014
39.4,Ford,FUSION FWD,1.6,4,6,2014
34.8,Ford,FUSION FWD,2,4,6,2014
34.8,Ford,FUSION FWD,2.5,4,6,2014
59.8,Ford,FUSION HYBRID FWD,2,4,1,2014
70.3,Honda,ACCORD,2,4,1,2014
40.5,Honda,ACCORD,2.4,4,1,2014
39.2,Honda,ACCORD,2.4,4,7,2014
37,Honda,ACCORD,2.4,4,6,2014
34,Honda,ACCORD,3.5,6,6,2014
32.4,Honda,ACCORD,3.5,6,6,2014
28.3,Honda,ACCORD,3.5,6,6,2014
42.9,HYUNDAI MOTOR COMPANY,Elantra,1.8,4,6,2014
41.6,HYUNDAI MOTOR COMPANY,Elantra,1.8,4,6,2014
37.6,HYUNDAI MOTOR COMPANY,Elantra,2,4,6,2014
37.4,HYUNDAI MOTOR COMPANY,Elantra,2,4,6,2014
37,HYUNDAI MOTOR COMPANY,Elantra Coupe,2,4,6,2014
36.8,HYUNDAI MOTOR COMPANY,Elantra GT,2,4,6,2014
37.1,HYUNDAI MOTOR COMPANY,Elantra GT,2,4,6,2014
41.6,HYUNDAI MOTOR COMPANY,Elantra Limited,1.8,4,6,2014
51.8,HYUNDAI MOTOR COMPANY,SONATA HYBRID,2.4,4,6,2014
51.6,HYUNDAI MOTOR COMPANY,SONATA HYBRID LIMITED,2.4,4,6,2014
30.3,INFINITI,Q50,3.7,6,7,2014
28.5,INFINITI,Q50 AWD,3.7,6,7,2014
30.7,INFINITI,Q50a,3.7,6,7,2014
28.6,INFINITI,Q50a AWD,3.7,6,7,2014
27.3,INFINITI,Q70,3.7,6,7,2014
24.3,INFINITI,Q70,5.6,8,7,2014
26.5,INFINITI,Q70 AWD,3.7,6,7,2014
23.9,INFINITI,Q70 AWD,5.6,8,7,2014
42.3,INFINITI,Q70 HYBRID,3.5,6,7,2014
29.4,Jaguar,Jaguar XF,2,4,8,2014
23.1,Jaguar,Jaguar XF,5,8,8,2014
25.1,Jaguar,XF AWD,3,6,8,2014
27.3,Jaguar,XF FFV,3,6,8,2014
23.1,Jaguar,XF FFV,5,8,8,2014
38.6,KIA MOTORS CORPORATION,Forte,1.8,4,6,2014
39.9,KIA MOTORS CORPORATION,Forte,1.8,4,6,2014
38,KIA MOTORS CORPORATION,Forte,2,4,6,2014
37.7,KIA MOTORS CORPORATION,Forte,2,4,6,2014
39.7,KIA MOTORS CORPORATION,Forte ECO,1.8,4,6,2014
31.3,KIA MOTORS CORPORATION,OPTIMA,2,4,6,2014
35.6,KIA MOTORS CORPORATION,OPTIMA,2.4,4,6,2014
51.8,KIA MOTORS CORPORATION,OPTIMA HYBRID,2.4,4,6,2014
50.7,KIA MOTORS CORPORATION,OPTIMA HYBRID EX,2.4,4,6,2014
55.8,LEXUS,ES 300h,2.5,4,6,2014
32.3,LEXUS,ES 350,3.5,6,6,2014
29.7,LEXUS,GS 350,3.5,6,8,2014
28.2,LEXUS,GS 350 AWD,3.5,6,6,2014
42.1,LEXUS,GS 450h,3.5,6,8,2014
25.1,LEXUS,LS 460,4.6,8,8,2014
23.8,LEXUS,LS 460 AWD,4.6,8,8,2014
25.1,LEXUS,LS 460 L,4.6,8,8,2014
23.8,LEXUS,LS 460 L AWD,4.6,8,8,2014
27.2,LEXUS,LS 600h L,5,8,8,2014
33.4,Lincoln,MKZ AWD,2,4,6,2014
27.2,Lincoln,MKZ AWD,3.7,6,6,2014
34.8,Lincoln,MKZ FWD,2,4,6,2014
28.6,Lincoln,MKZ FWD,3.7,6,6,2014
59.8,Lincoln,MKZ HYBRID FWD,2,4,1,2014
24.1,MASERATI,Ghibli V6,3,6,8,2014
23.8,MASERATI,Ghibli V6 AWD,3,6,8,2014
41,MAZDA,MAZDA 6,2.5,4,6,2014
