OBJECTID,Identifier,Occurrence Date,Day of Week,Occurrence Month,Occurrence Day,Occurrence Year,Occurrence Hour,CompStat Month,CompStat Day,CompStat Year,Offense,Offense Classification,Sector,Precinct,Borough,Jurisdiction,XCoordinate,YCoordinate,Location 1
1105674,5fde1920,12/14/2015 11:10:00 PM,Monday,Dec,14,2015,23,12,15,2015,BURGLARY,FELONY,J,111,QUEENS,N.Y. POLICE DEPT,1047624,223303,"(40.7793724530001, -73.77117342)"
1105675,df94621e,12/14/2015 11:15:00 PM,Monday,Dec,14,2015,23,12,15,2015,ROBBERY,FELONY,A,52,BRONX,N.Y. POLICE DEPT,1009290,253535,"(40.8625424420001, -73.9094751489999)"
1105676,cea87b81,12/14/2015 11:15:00 PM,Monday,Dec,14,2015,23,12,17,2015,GRAND LARCENY,FELONY,A,113,QUEENS,PORT AUTHORITY,1046315,187088,"(40.679980738, -73.7762339069999)"
1105677,afcab329,12/14/2015 11:20:00 PM,Monday,Dec,14,2015,23,12,15,2015,ROBBERY,FELONY,B,44,BRONX,N.Y. POLICE DEPT,1004911,240519,"(40.826828682, -73.9253465)"
1105718,98e763db,12/14/2015 11:22:00 PM,Monday,Dec,14,2015,23,12,14,2015,GRAND LARCENY,FELONY,A,30,MANHATTAN,N.Y. POLICE DEPT,996547,237821,"(40.8194390400001, -73.955573306)"
1105719,d4b3fd60,12/14/2015 11:30:00 PM,Monday,Dec,14,2015,23,12,15,2015,FELONY ASSAULT,FELONY,D,25,MANHATTAN,N.Y. POLICE DEPT,1001508,232696,"(40.805364044, -73.9376627629999)"
1105720,34684c20,12/14/2015 11:42:00 PM,Monday,Dec,14,2015,23,12,15,2015,GRAND LARCENY,FELONY,B,25,MANHATTAN,N.Y. TRANSIT POLICE,1001575,232339,"(40.8043840460001, -73.9374216689999)"
1105721,3145a0fa,12/14/2015 11:45:00 PM,Monday,Dec,14,2015,23,12,15,2015,BURGLARY,FELONY,H,103,QUEENS,N.Y. POLICE DEPT,1042044,192694,"(40.695396798, -73.791584311)"
1105722,837b170b,12/14/2015 11:50:00 PM,Monday,Dec,14,2015,23,12,15,2015,FELONY ASSAULT,FELONY,B,23,MANHATTAN,N.Y. HOUSING POLICE,999614,227020,"(40.7897884650001, -73.944517181)"
1058273,be7fa7c5,12/15/2015 12:00:00 AM,Tuesday,Dec,15,2015,0,12,15,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,E,83,BROOKLYN,N.Y. POLICE DEPT,1004284,192720,"(40.695634194, -73.927754495)"
1058274,d5b3a9b1,12/15/2015 12:01:00 AM,Tuesday,Dec,15,2015,0,12,15,2015,FELONY ASSAULT,FELONY,D,102,QUEENS,N.Y. POLICE DEPT,1024876,191368,"(40.6918527, -73.8535035319999)"
1058275,2901cd40,12/15/2015 12:01:00 AM,Tuesday,Dec,15,2015,0,12,18,2015,BURGLARY,FELONY,I,1,MANHATTAN,N.Y. POLICE DEPT,981781,204182,"(40.727116993, -74.008909403)"
1058276,7a039315,12/15/2015 12:01:00 AM,Tuesday,Dec,15,2015,0,12,15,2015,GRAND LARCENY,FELONY,H,115,QUEENS,N.Y. POLICE DEPT,1020893,212469,"(40.749787186, -73.867751388)"
1058277,d934c6ac,12/15/2015 12:01:00 AM,Tuesday,Dec,15,2015,0,12,15,2015,GRAND LARCENY,FELONY,D,45,BRONX,N.Y. POLICE DEPT,1032995,244013,"(40.8363083520001, -73.8238446249999)"
1058278,7233ce3f,12/15/2015 12:05:00 AM,Tuesday,Dec,15,2015,0,12,15,2015,ROBBERY,FELONY,H,103,QUEENS,N.Y. HOUSING POLICE,1042115,191592,"(40.692371607, -73.7913377369999)"
1058279,88dbccac,12/15/2015 12:05:00 AM,Tuesday,Dec,15,2015,0,12,15,2015,GRAND LARCENY,FELONY,J,79,BROOKLYN,N.Y. POLICE DEPT,997921,192287,"(40.694457825, -73.950701727)"
1058280,4b803f8c,12/15/2015 12:10:00 AM,Tuesday,Dec,15,2015,0,12,15,2015,FELONY ASSAULT,FELONY,E,48,BRONX,N.Y. POLICE DEPT,1016401,247595,"(40.8462158900001, -73.883795493)"
1058281,6259a86c,12/15/2015 12:15:00 AM,Tuesday,Dec,15,2015,0,12,22,2015,GRAND LARCENY,FELONY,H,13,MANHATTAN,N.Y. POLICE DEPT,986432,209222,"(40.740950631, -73.9921273319999)"
1058282,57ffccfe,12/15/2015 12:30:00 AM,Tuesday,Dec,15,2015,0,12,15,2015,GRAND LARCENY,FELONY,H,94,BROOKLYN,N.Y. POLICE DEPT,995959,202327,"(40.7220180640001, -73.95775954)"
1058404,f2e21126,12/15/2015 12:50:00 AM,Tuesday,Dec,15,2015,0,12,15,2015,FELONY ASSAULT,FELONY,K,73,BROOKLYN,N.Y. HOUSING POLICE,1009550,181844,"(40.6657685660001, -73.908805)"
1058405,29cc1180,12/15/2015 01:00:00 AM,Tuesday,Dec,15,2015,1,12,15,2015,BURGLARY,FELONY,C,72,BROOKLYN,N.Y. POLICE DEPT,984371,179414,"(40.6591348960001, -73.9995653299999)"
1058406,ad5f6ea5,12/15/2015 01:00:00 AM,Tuesday,Dec,15,2015,1,12,16,2015,GRAND LARCENY,FELONY,D,75,BROOKLYN,N.Y. POLICE DEPT,1019732,186824,"(40.6794025880001, -73.872076767)"
1058407,484cfabe,12/15/2015 01:00:00 AM,Tuesday,Dec,15,2015,1,12,15,2015,GRAND LARCENY,FELONY,D,75,BROOKLYN,N.Y. POLICE DEPT,1020798,186842,"(40.679447657, -73.868233382)"
1058408,2a0effb3,12/15/2015 01:00:00 AM,Tuesday,Dec,15,2015,1,12,15,2015,FELONY ASSAULT,FELONY,E,13,MANHATTAN,N.Y. POLICE DEPT,987816,208600,"(40.7392429450001, -73.987133263)"
1058409,80aa8fa2,12/15/2015 01:00:00 AM,Tuesday,Dec,15,2015,1,12,15,2015,GRAND LARCENY,FELONY,D,14,MANHATTAN,N.Y. POLICE DEPT,987827,213836,"(40.75361445, -73.987090785)"
1058410,5e3f4377,12/15/2015 01:13:00 AM,Tuesday,Dec,15,2015,1,12,15,2015,FELONY ASSAULT,FELONY,C,30,MANHATTAN,N.Y. POLICE DEPT,999654,238977,"(40.822607062, -73.9443452949999)"
1058411,2ac7bfcb,12/15/2015 01:20:00 AM,Tuesday,Dec,15,2015,1,12,15,2015,FELONY ASSAULT,FELONY,C,30,MANHATTAN,N.Y. POLICE DEPT,998173,239342,"(40.823611342, -73.9496955339999)"
1058412,6c00e8df,12/15/2015 01:30:00 AM,Tuesday,Dec,15,2015,1,12,15,2015,GRAND LARCENY,FELONY,F,62,BROOKLYN,N.Y. POLICE DEPT,985572,161235,"(40.6092372950001, -73.995240192)"
1058413,660478cd,12/15/2015 01:35:00 AM,Tuesday,Dec,15,2015,1,12,15,2015,ROBBERY,FELONY,I,45,BRONX,N.Y. POLICE DEPT,1042946,249123,"(40.850273239, -73.787838665)"
1058414,bec8df42,12/15/2015 02:25:00 AM,Tuesday,Dec,15,2015,2,12,15,2015,FELONY ASSAULT,FELONY,C,28,MANHATTAN,N.Y. POLICE DEPT,998054,232172,"(40.8039318790001, -73.950140244)"
1058415,a286155a,12/15/2015 02:30:00 AM,Tuesday,Dec,15,2015,2,12,15,2015,BURGLARY,FELONY,G,61,BROOKLYN,N.Y. POLICE DEPT,995163,154947,"(40.5919713870001, -73.96070789)"
1058416,9fe63cea,12/15/2015 02:30:00 AM,Tuesday,Dec,15,2015,2,12,15,2015,BURGLARY,FELONY,G,61,BROOKLYN,N.Y. POLICE DEPT,995163,154947,"(40.5919713870001, -73.96070789)"
1058417,d846463a,12/15/2015 02:30:00 AM,Tuesday,Dec,15,2015,2,12,15,2015,BURGLARY,FELONY,G,61,BROOKLYN,N.Y. POLICE DEPT,995163,154947,"(40.5919713870001, -73.96070789)"
1058418,2dc6e0fa,12/15/2015 02:30:00 AM,Tuesday,Dec,15,2015,2,12,15,2015,BURGLARY,FELONY,G,61,BROOKLYN,N.Y. POLICE DEPT,995163,154947,"(40.5919713870001, -73.96070789)"
1058419,e5266f8a,12/15/2015 02:30:00 AM,Tuesday,Dec,15,2015,2,12,15,2015,BURGLARY,FELONY,G,61,BROOKLYN,N.Y. POLICE DEPT,995163,154947,"(40.5919713870001, -73.96070789)"
1058420,5706b39a,12/15/2015 02:30:00 AM,Tuesday,Dec,15,2015,2,12,15,2015,BURGLARY,FELONY,G,61,BROOKLYN,N.Y. POLICE DEPT,995163,154947,"(40.5919713870001, -73.96070789)"
1058421,fb50affe,12/15/2015 02:30:00 AM,Tuesday,Dec,15,2015,2,12,15,2015,ROBBERY,FELONY,K,77,BROOKLYN,N.Y. POLICE DEPT,1004557,183513,"(40.6703624580001, -73.926797743)"
1058422,cea9f14d,12/15/2015 02:33:00 AM,Tuesday,Dec,15,2015,2,12,15,2015,FELONY ASSAULT,FELONY,C,112,QUEENS,N.Y. POLICE DEPT,1022440,204637,"(40.7282837650001, -73.862212504)"
1058423,b469a22d,12/15/2015 02:33:00 AM,Tuesday,Dec,15,2015,2,12,15,2015,FELONY ASSAULT,FELONY,C,112,QUEENS,N.Y. POLICE DEPT,1022440,204637,"(40.7282837650001, -73.862212504)"
1058545,c918ee53,12/15/2015 02:35:00 AM,Tuesday,Dec,15,2015,2,12,15,2015,FELONY ASSAULT,FELONY,C,28,MANHATTAN,N.Y. POLICE DEPT,998054,232172,"(40.8039318790001, -73.950140244)"
1058546,770a9934,12/15/2015 02:45:00 AM,Tuesday,Dec,15,2015,2,12,15,2015,BURGLARY,FELONY,I,90,BROOKLYN,N.Y. POLICE DEPT,998647,198407,"(40.711254637, -73.948070577)"
1058547,49aee658,12/15/2015 02:45:00 AM,Tuesday,Dec,15,2015,2,12,15,2015,BURGLARY,FELONY,H,1,MANHATTAN,N.Y. POLICE DEPT,983934,204021,"(40.726675427, -74.001141543)"
1058548,802a15dc,12/15/2015 02:50:00 AM,Tuesday,Dec,15,2015,2,12,15,2015,GRAND LARCENY,FELONY,G,75,BROOKLYN,N.Y. POLICE DEPT,1014121,185224,"(40.6750316640001, -73.892313399)"
1058549,656e4707,12/15/2015 03:00:00 AM,Tuesday,Dec,15,2015,3,12,16,2015,BURGLARY,FELONY,B,71,BROOKLYN,N.Y. POLICE DEPT,996936,183403,"(40.670074732, -73.95427051)"
1058550,917477b,12/15/2015 03:00:00 AM,Tuesday,Dec,15,2015,3,12,16,2015,BURGLARY,FELONY,G,115,QUEENS,N.Y. POLICE DEPT,1015403,212325,"(40.749412987, -73.887566261)"
1058551,d01dfdf7,12/15/2015 03:00:00 AM,Tuesday,Dec,15,2015,3,12,15,2015,BURGLARY,FELONY,C,33,MANHATTAN,N.Y. POLICE DEPT,1001867,247420,"(40.845776524, -73.9363273399999)"
1058552,333bbe52,12/15/2015 03:30:00 AM,Tuesday,Dec,15,2015,3,12,15,2015,GRAND LARCENY,FELONY,D,9,MANHATTAN,N.Y. POLICE DEPT,987845,205047,"(40.7294908220001, -73.9870305119999)"
1058553,2e0ae7d9,12/15/2015 03:30:00 AM,Tuesday,Dec,15,2015,3,12,15,2015,ROBBERY,FELONY,H,115,QUEENS,N.Y. POLICE DEPT,1018420,212354,"(40.7494814410001, -73.876677386)"
1058554,32f9fc2f,12/15/2015 03:35:00 AM,Tuesday,Dec,15,2015,3,12,15,2015,ROBBERY,FELONY,H,103,QUEENS,N.Y. HOUSING POLICE,1041521,192400,"(40.694593238, -73.7934728499999)"
1058555,26d0aa31,12/15/2015 03:50:00 AM,Tuesday,Dec,15,2015,3,12,15,2015,FELONY ASSAULT,FELONY,D,41,BRONX,N.Y. POLICE DEPT,1015534,238048,"(40.820015256, -73.88697368)"
1058556,811b6242,12/15/2015 04:00:00 AM,Tuesday,Dec,15,2015,4,12,15,2015,GRAND LARCENY,FELONY,D,9,MANHATTAN,N.Y. POLICE DEPT,987845,205047,"(40.7294908220001, -73.9870305119999)"
1058557,477e6f2a,12/15/2015 04:00:00 AM,Tuesday,Dec,15,2015,4,12,16,2015,BURGLARY,FELONY,H,14,MANHATTAN,N.Y. POLICE DEPT,987472,214939,"(40.7566420420001, -73.988371577)"
1058558,f9a52f8a,12/15/2015 04:20:00 AM,Tuesday,Dec,15,2015,4,12,15,2015,FELONY ASSAULT,FELONY,A,103,QUEENS,N.Y. POLICE DEPT,1039179,195085,"(40.701977765, -73.801896558)"
1058559,abe2031e,12/15/2015 04:20:00 AM,Tuesday,Dec,15,2015,4,12,15,2015,BURGLARY,FELONY,B,6,MANHATTAN,N.Y. POLICE DEPT,985034,206182,"(40.732606816, -73.9971726049999)"
1058560,d192c134,12/15/2015 05:00:00 AM,Tuesday,Dec,15,2015,5,12,15,2015,BURGLARY,FELONY,F,61,BROOKLYN,N.Y. POLICE DEPT,996413,157064,"(40.5977805000001, -73.956203307)"
1058561,27ba83b2,12/15/2015 05:00:00 AM,Tuesday,Dec,15,2015,5,12,15,2015,GRAND LARCENY,FELONY,E,84,BROOKLYN,N.Y. POLICE DEPT,986908,192503,"(40.695060853, -73.990416205)"
1058562,4d531fd7,12/15/2015 05:00:00 AM,Tuesday,Dec,15,2015,5,12,15,2015,BURGLARY,FELONY,B,47,BRONX,N.Y. POLICE DEPT,1027583,265155,"(40.8943648590001, -73.843266001)"
1058563,a530b8f5,12/15/2015 05:45:00 AM,Tuesday,Dec,15,2015,5,12,15,2015,BURGLARY,FELONY,D,72,BROOKLYN,N.Y. POLICE DEPT,979209,174703,"(40.6462027910001, -74.018166913)"
1058564,e866d87f,12/15/2015 06:00:00 AM,Tuesday,Dec,15,2015,6,12,15,2015,GRAND LARCENY,FELONY,D,40,BRONX,N.Y. POLICE DEPT,1008881,236572,"(40.8159851070001, -73.911016087)"
1058565,da0a1b7f,12/15/2015 06:00:00 AM,Tuesday,Dec,15,2015,6,12,16,2015,BURGLARY,FELONY,E,42,BRONX,N.Y. POLICE DEPT,1013103,242154,"(40.831293326, -73.895739116)"
1058684,35819ca5,12/15/2015 06:00:00 AM,Tuesday,Dec,15,2015,6,12,16,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,A,49,BRONX,N.Y. POLICE DEPT,1019866,245774,"(40.841204487, -73.871281352)"
1058685,dad06c9f,12/15/2015 06:40:00 AM,Tuesday,Dec,15,2015,6,12,15,2015,GRAND LARCENY,FELONY,H,63,BROOKLYN,N.Y. POLICE DEPT,1005716,171818,"(40.6382595100001, -73.922656946)"
1058686,da76d940,12/15/2015 06:45:00 AM,Tuesday,Dec,15,2015,6,12,15,2015,BURGLARY,FELONY,H,46,BRONX,N.Y. POLICE DEPT,1011756,252027,"(40.8583960990001, -73.9005660939999)"
1058687,94bc747a,12/15/2015 07:00:00 AM,Tuesday,Dec,15,2015,7,12,30,2015,GRAND LARCENY,FELONY,H,75,BROOKLYN,N.Y. POLICE DEPT,1018212,184356,"(40.6726344520001, -73.8775693119999)"
1058688,b23090b,12/15/2015 07:00:00 AM,Tuesday,Dec,15,2015,7,12,17,2015,FELONY ASSAULT,FELONY,P,46,BRONX,N.Y. POLICE DEPT,1008817,250725,"(40.854831167, -73.911195468)"
1058689,c4c5063a,12/15/2015 07:30:00 AM,Tuesday,Dec,15,2015,7,12,15,2015,BURGLARY,FELONY,E,103,QUEENS,N.Y. POLICE DEPT,1049935,201147,"(40.7185431570001, -73.763045404)"
1058690,81a62fe3,12/15/2015 07:45:00 AM,Tuesday,Dec,15,2015,7,12,15,2015,BURGLARY,FELONY,H,94,BROOKLYN,N.Y. POLICE DEPT,995013,199998,"(40.71562672, -73.9611760939999)"
1058691,d062c0a4,12/15/2015 07:45:00 AM,Tuesday,Dec,15,2015,7,12,15,2015,FELONY ASSAULT,FELONY,F,42,BRONX,N.Y. POLICE DEPT,1014977,241098,"(40.82838859, -73.88897213)"
1058692,bec5d09a,12/15/2015 07:45:00 AM,Tuesday,Dec,15,2015,7,12,15,2015,GRAND LARCENY,FELONY,J,43,BRONX,N.Y. POLICE DEPT,1021996,245807,"(40.841286215, -73.863583126)"
1058693,43b87d31,12/15/2015 07:48:00 AM,Tuesday,Dec,15,2015,7,12,15,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,D,25,MANHATTAN,N.Y. POLICE DEPT,1001933,232460,"(40.8047154490001, -73.936128216)"
1058694,622f27a0,12/15/2015 08:00:00 AM,Tuesday,Dec,15,2015,8,12,16,2015,BURGLARY,FELONY,B,67,BROOKLYN,N.Y. POLICE DEPT,999809,172040,"(40.638881198, -73.943940035)"
1058695,56856542,12/15/2015 08:00:00 AM,Tuesday,Dec,15,2015,8,12,18,2015,FELONY ASSAULT,FELONY,B,113,QUEENS,N.Y. POLICE DEPT,1043685,184317,"(40.672393039, -73.7857404379999)"
1058696,f4b54dfb,12/15/2015 08:00:00 AM,Tuesday,Dec,15,2015,8,12,15,2015,FELONY ASSAULT,FELONY,F,103,QUEENS,N.Y. POLICE DEPT,1037071,192917,"(40.696039958, -73.809516171)"
1058697,dc672ebf,12/15/2015 08:00:00 AM,Tuesday,Dec,15,2015,8,12,15,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,G,102,QUEENS,N.Y. POLICE DEPT,1029217,196893,"(40.7069965220001, -73.837812973)"
1058698,c2bfe34d,12/15/2015 08:00:00 AM,Tuesday,Dec,15,2015,8,12,15,2015,GRAND LARCENY,FELONY,F,7,MANHATTAN,N.Y. POLICE DEPT,989818,200228,"(40.7162628090001, -73.9799158179999)"
1058699,610b9d4d,12/15/2015 08:00:00 AM,Tuesday,Dec,15,2015,8,12,18,2015,RAPE,FELONY,D,48,BRONX,N.Y. POLICE DEPT,1011779,246746,"(40.843901255, -73.900504632)"
1058700,2dfa9d59,12/15/2015 08:10:00 AM,Tuesday,Dec,15,2015,8,12,15,2015,FELONY ASSAULT,FELONY,A,110,QUEENS,N.Y. POLICE DEPT,1016342,211052,"(40.7459155670001, -73.8841833669999)"
1058701,95b29a92,12/15/2015 08:20:00 AM,Tuesday,Dec,15,2015,8,12,15,2015,FELONY ASSAULT,FELONY,A,110,QUEENS,N.Y. POLICE DEPT,1015948,210428,"(40.7442042660001, -73.885608229)"
1058702,ffaddd7c,12/15/2015 08:25:00 AM,Tuesday,Dec,15,2015,8,12,15,2015,GRAND LARCENY,FELONY,D,115,QUEENS,PORT AUTHORITY,1018623,214936,"(40.756567585, -73.875931534)"
1058703,cd713b8c,12/15/2015 08:45:00 AM,Tuesday,Dec,15,2015,8,12,16,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,G,78,BROOKLYN,N.Y. POLICE DEPT,991643,185287,"(40.6752518910001, -73.973348833)"
1058820,8416ffd9,12/15/2015 08:55:00 AM,Tuesday,Dec,15,2015,8,12,15,2015,GRAND LARCENY,FELONY,E,17,MANHATTAN,N.Y. TRANSIT POLICE,992033,215119,"(40.7571332580001, -73.971908352)"
1058821,7ba0bcc,12/15/2015 09:00:00 AM,Tuesday,Dec,15,2015,9,12,15,2015,GRAND LARCENY,FELONY,E,60,BROOKLYN,N.Y. POLICE DEPT,988333,149336,"(40.576576081, -73.985303502)"
1058822,8a0d8d89,12/15/2015 09:00:00 AM,Tuesday,Dec,15,2015,9,12,16,2015,GRAND LARCENY,FELONY,I,13,MANHATTAN,N.Y. POLICE DEPT,987207,211191,"(40.7463548200001, -73.989329748)"
1058823,4cf670a9,12/15/2015 09:00:00 AM,Tuesday,Dec,15,2015,9,12,15,2015,BURGLARY,FELONY,C,17,MANHATTAN,N.Y. POLICE DEPT,991251,211644,"(40.747595915, -73.974734634)"
1058824,1a25fcfa,12/15/2015 09:00:00 AM,Tuesday,Dec,15,2015,9,12,18,2015,GRAND LARCENY,FELONY,C,14,MANHATTAN,N.Y. POLICE DEPT,988083,212199,"(40.749121191, -73.9861677229999)"
1058825,d98e38f3,12/15/2015 09:00:00 AM,Tuesday,Dec,15,2015,9,12,22,2015,GRAND LARCENY,FELONY,K,43,BRONX,N.Y. POLICE DEPT,1023167,243214,"(40.834164107, -73.859366052)"
1058826,635a52e5,12/15/2015 09:00:00 AM,Tuesday,Dec,15,2015,9,12,26,2015,GRAND LARCENY,FELONY,,100,QUEENS,N.Y. POLICE DEPT,1009122,143306,"(40.5599909630001, -73.910489712)"
1058827,60713ee2,12/15/2015 09:03:00 AM,Tuesday,Dec,15,2015,9,12,15,2015,GRAND LARCENY,FELONY,F,14,MANHATTAN,N.Y. POLICE DEPT,986526,212305,"(40.7494126720001, -73.9917870739999)"
1058828,ba39518d,12/15/2015 09:05:00 AM,Tuesday,Dec,15,2015,9,12,15,2015,BURGLARY,FELONY,E,41,BRONX,N.Y. POLICE DEPT,1011607,236142,"(40.814796857, -73.901169522)"
1058829,1a9a09db,12/15/2015 09:10:00 AM,Tuesday,Dec,15,2015,9,12,15,2015,BURGLARY,FELONY,G,1,MANHATTAN,N.Y. POLICE DEPT,982713,201976,"(40.721062268, -74.0055463159999)"
1058830,7f472c0c,12/15/2015 09:10:00 AM,Tuesday,Dec,15,2015,9,12,15,2015,GRAND LARCENY,FELONY,C,42,BRONX,N.Y. POLICE DEPT,1013039,243434,"(40.8348067650001, -73.89596489)"
1058831,a554317e,12/15/2015 09:10:00 AM,Tuesday,Dec,15,2015,9,12,15,2015,FELONY ASSAULT,FELONY,H,52,BRONX,N.Y. POLICE DEPT,1015753,255119,"(40.8668693430001, -73.886102251)"
1058832,336eb538,12/15/2015 09:18:00 AM,Tuesday,Dec,15,2015,9,12,15,2015,GRAND LARCENY,FELONY,A,1,MANHATTAN,N.Y. POLICE DEPT,982154,198094,"(40.7104069900001, -74.007561752)"
1058833,3c95474b,12/15/2015 09:20:00 AM,Tuesday,Dec,15,2015,9,12,15,2015,ROBBERY,FELONY,H,43,BRONX,N.Y. POLICE DEPT,1020183,239283,"(40.8233872910001, -73.87017045)"
1058834,50a8bfa6,12/15/2015 09:30:00 AM,Tuesday,Dec,15,2015,9,12,16,2015,ROBBERY,FELONY,D,40,BRONX,N.Y. POLICE DEPT,1009693,236593,"(40.8160404450001, -73.9080824659999)"
1058835,91323471,12/15/2015 09:34:00 AM,Tuesday,Dec,15,2015,9,12,15,2015,BURGLARY,FELONY,H,19,MANHATTAN,N.Y. POLICE DEPT,996369,220432,"(40.771711194, -73.956247784)"
1058836,dc3205a6,12/15/2015 09:45:00 AM,Tuesday,Dec,15,2015,9,12,15,2015,FELONY ASSAULT,FELONY,C,13,MANHATTAN,N.Y. POLICE DEPT,988006,206801,"(40.734305056, -73.986448637)"
1058837,c6ee13f8,12/15/2015 09:45:00 AM,Tuesday,Dec,15,2015,9,12,15,2015,GRAND LARCENY,FELONY,G,1,MANHATTAN,N.Y. POLICE DEPT,982381,201750,"(40.720441888, -74.006743974)"
1058838,6dd03785,12/15/2015 10:00:00 AM,Tuesday,Dec,15,2015,10,12,15,2015,BURGLARY,FELONY,D,72,BROOKLYN,N.Y. POLICE DEPT,979695,175314,"(40.647880118, -74.016416003)"
1058839,83b26f7,12/15/2015 10:00:00 AM,Tuesday,Dec,15,2015,10,12,21,2015,GRAND LARCENY,FELONY,A,6,MANHATTAN,N.Y. POLICE DEPT,984004,204601,"(40.7282673880001, -74.000889011)"
1058961,a93766b9,12/15/2015 10:00:00 AM,Tuesday,Dec,15,2015,10,12,16,2015,GRAND LARCENY,FELONY,C,24,MANHATTAN,N.Y. POLICE DEPT,993575,228739,"(40.7945150910001, -73.966323533)"
1058962,93707a8,12/15/2015 10:10:00 AM,Tuesday,Dec,15,2015,10,12,15,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,C,79,BROOKLYN,N.Y. POLICE DEPT,999710,188872,"(40.6850814910001, -73.944258156)"
1058963,3e06dd40,12/15/2015 10:15:00 AM,Tuesday,Dec,15,2015,10,12,15,2015,GRAND LARCENY,FELONY,F,90,BROOKLYN,N.Y. POLICE DEPT,998421,194507,"(40.700550422, -73.94889398)"
1058964,6e6c6b50,12/15/2015 10:20:00 AM,Tuesday,Dec,15,2015,10,12,15,2015,FELONY ASSAULT,FELONY,F,72,BROOKLYN,N.Y. POLICE DEPT,982465,173783,"(40.643678843, -74.006433527)"
1058965,acab0c26,12/15/2015 10:20:00 AM,Tuesday,Dec,15,2015,10,12,15,2015,FELONY ASSAULT,FELONY,D,81,BROOKLYN,N.Y. HOUSING POLICE,1002397,189963,"(40.688070936, -73.934566849)"
1058966,272f1cf9,12/15/2015 10:25:00 AM,Tuesday,Dec,15,2015,10,12,15,2015,ROBBERY,FELONY,J,81,BROOKLYN,N.Y. POLICE DEPT,1006978,187107,"(40.6802212910001, -73.918058285)"
1058967,1a000694,12/15/2015 10:30:00 AM,Tuesday,Dec,15,2015,10,12,15,2015,BURGLARY,FELONY,F,72,BROOKLYN,N.Y. POLICE DEPT,980920,174344,"(40.645218222, -74.0120010699999)"
1058968,6bc279a3,12/15/2015 10:30:00 AM,Tuesday,Dec,15,2015,10,12,15,2015,BURGLARY,FELONY,J,71,BROOKLYN,N.Y. POLICE DEPT,999616,180735,"(40.6627474200001, -73.9446156349999)"
1058969,4827c4ae,12/15/2015 10:30:00 AM,Tuesday,Dec,15,2015,10,12,15,2015,GRAND LARCENY,FELONY,B,23,MANHATTAN,N.Y. POLICE DEPT,998799,227328,"(40.7906352210001, -73.947459736)"
1058970,54baef4f,12/15/2015 11:00:00 AM,Tuesday,Dec,15,2015,11,12,15,2015,BURGLARY,FELONY,I,61,BROOKLYN,N.Y. POLICE DEPT,997229,158859,"(40.6027062540001, -73.953261499)"
1058971,72b5ae2d,12/15/2015 11:00:00 AM,Tuesday,Dec,15,2015,11,12,15,2015,BURGLARY,FELONY,J,103,QUEENS,N.Y. POLICE DEPT,1051785,198161,"(40.7103334010001, -73.7564015899999)"
1058972,acae079b,12/15/2015 11:00:00 AM,Tuesday,Dec,15,2015,11,12,18,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,F,7,MANHATTAN,N.Y. POLICE DEPT,988869,199746,"(40.71494038, -73.983339508)"
1058973,67590d86,12/15/2015 11:10:00 AM,Tuesday,Dec,15,2015,11,12,19,2015,FELONY ASSAULT,FELONY,K,73,BROOKLYN,N.Y. HOUSING POLICE,1009905,180751,"(40.6627675030001, -73.907529526)"
1058974,118cbf3a,12/15/2015 11:30:00 AM,Tuesday,Dec,15,2015,11,12,15,2015,BURGLARY,FELONY,D,63,BROOKLYN,N.Y. POLICE DEPT,1010504,164053,"(40.6169333290001, -73.90543544)"
1058975,adcff2d5,12/15/2015 11:40:00 AM,Tuesday,Dec,15,2015,11,12,15,2015,ROBBERY,FELONY,B,25,MANHATTAN,N.Y. POLICE DEPT,1001028,229572,"(40.7967904430001, -73.9394044059999)"
1058976,69ce7e6c,12/15/2015 11:43:00 AM,Tuesday,Dec,15,2015,11,12,15,2015,FELONY ASSAULT,FELONY,G,84,BROOKLYN,N.Y. POLICE DEPT,988977,190553,"(40.68970769, -73.982956374)"
1058977,e8d38001,12/15/2015 11:45:00 AM,Tuesday,Dec,15,2015,11,12,15,2015,FELONY ASSAULT,FELONY,A,102,QUEENS,N.Y. POLICE DEPT,1035310,194572,"(40.7005928730001, -73.815854197)"
1058978,d1db0d3f,12/15/2015 12:00:00 PM,Tuesday,Dec,15,2015,12,12,20,2015,GRAND LARCENY,FELONY,H,77,BROOKLYN,N.Y. HOUSING POLICE,1001947,184888,"(40.674142126, -73.93620279)"
1058979,c19ca89,12/15/2015 12:00:00 PM,Tuesday,Dec,15,2015,12,12,15,2015,ROBBERY,FELONY,F,106,QUEENS,N.Y. POLICE DEPT,1029005,187000,"(40.679843642, -73.838643347)"
1058980,2303edf8,12/15/2015 12:00:00 PM,Tuesday,Dec,15,2015,12,12,15,2015,BURGLARY,FELONY,I,90,BROOKLYN,N.Y. POLICE DEPT,998549,199191,"(40.7134066900001, -73.948422404)"
